Log file open, 02/10/23 17:34:14
[2023.02.10-22.35.36:827][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Middle/MF_MiddleLayerAdjustments
[2023.02.10-22.35.36:827][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_MiddleLayerAdjustments2976B78846EC9FAC85D81FB76213323D.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Middle/MF_MiddleLayerAdjustments.uasset'
[2023.02.10-22.35.36:834][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Puddle/MF_PuddleLayer
[2023.02.10-22.35.36:834][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_PuddleLayerBE5EDAD04B972ED13BCB738C2CA8EE71.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Puddle/MF_PuddleLayer.uasset'
[2023.02.10-22.35.36:838][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTextures
[2023.02.10-22.35.36:838][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TopLayerTextures277E63094D4B31ADF170608ACE166BD9.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTextures.uasset'
[2023.02.10-22.35.36:841][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTessellation
[2023.02.10-22.35.36:841][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TopLayerTessellation6E4D21ED4D16C15EE2A47B938A70E2BC.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTessellation.uasset'
[2023.02.10-22.35.36:845][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerAdjustments
[2023.02.10-22.35.36:845][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TopLayerAdjustments03B5D0F4471AD2BC75CC6297038BC807.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerAdjustments.uasset'
[2023.02.10-22.35.36:848][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material
[2023.02.10-22.35.36:848][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Surface_MaterialF16BF69149B1D26CD0E6598E3BCBA075.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.uasset'
[2023.02.10-22.35.36:850][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Transmission
[2023.02.10-22.35.36:850][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Transmission11AC08524928AEC08DD53B8E5D269209.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Transmission.uasset'
[2023.02.10-22.35.36:853][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Tiling
[2023.02.10-22.35.36:853][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Tiling677AEDA949ABEB323D4847816C66658C.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:859][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_ObjAdjustments
[2023.02.10-22.35.36:859][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_ObjAdjustments0C8679F842FD475EB02925935B2A6AE2.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_ObjAdjustments.uasset'
[2023.02.10-22.35.36:865][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_MapAdjustments
[2023.02.10-22.35.36:865][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_MapAdjustments048A698A414AECFAD27E53B186387979.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_MapAdjustments.uasset'
[2023.02.10-22.35.36:869][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Displacement
[2023.02.10-22.35.36:869][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DisplacementD8BC34AD41FBA837F962A38602778F81.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Displacement.uasset'
[2023.02.10-22.35.36:872][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT
[2023.02.10-22.35.36:872][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Surface_Material_VT684AF8454389BBDC77712A8A8E48EEA6.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.uasset'
[2023.02.10-22.35.36:874][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Transmission
[2023.02.10-22.35.36:875][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Transmission68E87512457C2E6893443FA88086622E.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Transmission.uasset'
[2023.02.10-22.35.36:877][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Tiling
[2023.02.10-22.35.36:877][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TilingE538355C4FAD886EE3342187D9E78C72.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:883][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_ObjAdjustments
[2023.02.10-22.35.36:883][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_ObjAdjustments1166FEE34424482EB4271CBA2579B396.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_ObjAdjustments.uasset'
[2023.02.10-22.35.36:889][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_MapAdjustments
[2023.02.10-22.35.36:889][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_MapAdjustmentsD9471ABE44E44F53BD5755ADDF873629.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_MapAdjustments.uasset'
[2023.02.10-22.35.36:893][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Displacement
[2023.02.10-22.35.36:893][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DisplacementA8BE65554274BD9B7E5518BC9EA281A6.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Displacement.uasset'
[2023.02.10-22.35.36:901][583]LogFileHelpers: InternalPromptForCheckoutAndSave took 425 ms
[2023.02.10-22.35.37:122][583]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.02.10-22.35.37:127][583]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.10-22.35.37:132][583]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2023.02.10-22.35.37:285][583]AssetCheck: New page: Asset Save: multiple assets
[2023.02.10-22.35.37:285][583]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/MI_Wooden_Chair_ukipagtbw_2K.MI_Wooden_Chair_ukipagtbw_2K
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/WhitePlaceholder.WhitePlaceholder
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/White.White
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/Placeholder_Normal.Placeholder_Normal
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/Placeholder.Placeholder
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/FlatNormal.FlatNormal
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/BlackPlaceholder.BlackPlaceholder
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSTextures/Black.Black
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSVTTextures/WhitePlaceholder.WhitePlaceholder
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSVTTextures/Placeholder_Normal.Placeholder_Normal
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSVTTextures/DefaultDiffuse.DefaultDiffuse
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/MSVTTextures/BlackPlaceholder.BlackPlaceholder
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Decal_Material/MF_QuixelDecalPOM.MF_QuixelDecalPOM
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.M_MS_Decal_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Decal_Material_VT/MF_QuixelDecalPOM.MF_QuixelDecalPOM
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.M_MS_Default_Fuzz_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Fuzz.MF_Fuzz
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.M_MS_Default_Fuzz_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Fuzz.MF_Fuzz
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Transmission.MF_Transmission
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_ObjAdjustments.MF_ObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_MapAdjustments.MF_MapAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Fuzz.MF_Fuzz
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Displacement.MF_Displacement
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_DetailNormalTiling.MF_DetailNormalTiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.M_MS_Default_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Transmission.MF_Transmission
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_ObjAdjustments.MF_ObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_MapAdjustments.MF_MapAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Fuzz.MF_Fuzz
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Displacement.MF_Displacement
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_DetailNormalTiling.MF_DetailNormalTiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material/Functions/MF_SSSObjAdjustments.MF_SSSObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT.M_MS_Default_Transmission_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/Functions/MF_SSSObjAdjustments.MF_SSSObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Foliage_Material/MF_Translucency.MF_Translucency
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Foliage_Material/Functions/MF_Translucency.MF_Translucency
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Megascans/MSPresets/M_MS_Glass_Material/MI_MS_Glass_Material_Inst.MI_MS_Glass_Material_Inst
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowNormalStrength.MF_WindowNormalStrength
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowImperfection.MF_WindowImperfection
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyMetallic.MF_TranslucencyMetallic
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyEmission.MF_TranslucencyEmission
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Refraction.MF_Refraction
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Imperfection.MF_Imperfection
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameTextures.MF_FrameTextures
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameBlend.MF_FrameBlend
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/M_MS_Glass_Material/Textures/White.White
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/M_MS_Glass_Material/Textures/FlatNormal.FlatNormal
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Megascans/MSPresets/M_MS_Glass_Material/Textures/Black.Black
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_ImperfectionDecal_Material_VT/M_MS_ImperfectionDecal_Material_VT.M_MS_ImperfectionDecal_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Imperfection_Material_Var/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_VT.M_MS_Imperfection_Material_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_Var_VT.M_MS_Imperfection_Material_Var_VT
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_ScatterLayer.MF_ScatterLayer
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_NormalCorrection.MF_NormalCorrection
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_MaterialBlend.MF_MaterialBlend
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_DisplacementBlend.MF_DisplacementBlend
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_Displacement.MF_Displacement
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/MF_BlendScatter.MF_BlendScatter
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Base/MF_BaseLayerTextures.MF_BaseLayerTextures
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Base/MF_BaseLayerTessellation.MF_BaseLayerTessellation
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Base/MF_BaseLayerAdjustments.MF_BaseLayerAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Middle/MF_MiddleLayerTextures.MF_MiddleLayerTextures
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Middle/MF_MiddleLayerTessellation.MF_MiddleLayerTessellation
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Middle/MF_MiddleLayerAdjustments.MF_MiddleLayerAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Puddle/MF_PuddleLayer.MF_PuddleLayer
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTextures.MF_TopLayerTextures
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerTessellation.MF_TopLayerTessellation
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_SurfaceBlend_Material/LayerFunctions/Top/MF_TopLayerAdjustments.MF_TopLayerAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Transmission.MF_Transmission
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_ObjAdjustments.MF_ObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_MapAdjustments.MF_MapAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material/Functions/MF_Displacement.MF_Displacement
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.M_MS_Surface_Material_VT
